"id","date","month","weekday","day","hour","season","workday","holiday","temperature","r_temperature","wind","humidity","dew_point","pressure","cut_description","qtd"
280,"2017-01-12",1,5,12,19,"Winter",1,NULL,19,19,29,60,11,1019,NULL,596
281,"2017-01-12",1,5,12,20,"Winter",1,NULL,19,19,32,60,11,1019,NULL,389
282,"2017-01-12",1,5,12,21,"Winter",1,NULL,18,18,29,62,11,1020,NULL,301
283,"2017-01-12",1,5,12,22,"Winter",1,NULL,17,17,26,66,11,1020,NULL,181
284,"2017-01-12",1,5,12,23,"Winter",1,NULL,17,17,25,68,11,1020,NULL,111
285,"2017-01-13",1,6,13,0,"Winter",1,NULL,18,18,13,64,11,1022,NULL,60
286,"2017-01-13",1,6,13,1,"Winter",1,NULL,16,16,10,72,11,1023,NULL,43
287,"2017-01-13",1,6,13,2,"Winter",1,NULL,15,15,12,77,11,1023,NULL,13
288,"2017-01-13",1,6,13,3,"Winter",1,NULL,15,15,11,78,11,1023,NULL,4
289,"2017-01-13",1,6,13,4,"Winter",1,NULL,14,14,4,82,11,1025,NULL,10
290,"2017-01-13",1,6,13,5,"Winter",1,NULL,15,15,24,69,9,1026,NULL,67
291,"2017-01-13",1,6,13,6,"Winter",1,NULL,14,14,23,64,8,1027,NULL,194
292,"2017-01-13",1,6,13,7,"Winter",1,NULL,12,12,29,66,6,1029,NULL,603
293,"2017-01-13",1,6,13,8,"Winter",1,NULL,11,11,26,64,5,1030,NULL,1054
294,"2017-01-13",1,6,13,9,"Winter",1,NULL,11,11,29,58,3,1031,NULL,505
295,"2017-01-13",1,6,13,10,"Winter",1,NULL,11,11,31,54,2,1033,NULL,243
296,"2017-01-13",1,6,13,11,"Winter",1,NULL,12,12,26,44,0,1033,NULL,301
297,"2017-01-13",1,6,13,12,"Winter",1,NULL,11,11,20,43,-1,1032,NULL,384
298,"2017-01-13",1,6,13,13,"Winter",1,NULL,12,12,17,41,-2,1032,NULL,407
299,"2017-01-13",1,6,13,14,"Winter",1,NULL,12,12,20,38,-2,1033,NULL,432
300,"2017-01-13",1,6,13,15,"Winter",1,NULL,12,12,20,38,-2,1034,NULL,487
301,"2017-01-13",1,6,13,16,"Winter",1,NULL,11,9,25,39,-3,1035,NULL,687
302,"2017-01-13",1,6,13,17,"Winter",1,NULL,9,6,24,40,-4,1035,NULL,898
303,"2017-01-13",1,6,13,18,"Winter",1,NULL,8,5,23,42,-4,1036,NULL,635
304,"2017-01-13",1,6,13,19,"Winter",1,NULL,8,4,24,43,-4,1037,NULL,409
305,"2017-01-13",1,6,13,20,"Winter",1,NULL,7,4,20,45,-4,1037,NULL,197
306,"2017-01-13",1,6,13,21,"Winter",1,NULL,7,4,17,42,-5,1038,NULL,169
307,"2017-01-13",1,6,13,22,"Winter",1,NULL,7,3,21,39,-6,1039,NULL,138
308,"2017-01-13",1,6,13,23,"Winter",1,NULL,6,3,21,43,-5,1038,NULL,91
309,"2017-01-14",1,7,14,0,"Winter",0,NULL,6,3,16,52,-4,1038,NULL,64
310,"2017-01-14",1,7,14,1,"Winter",0,NULL,5,2,13,55,-3,1038,NULL,55
311,"2017-01-14",1,7,14,2,"Winter",0,NULL,5,3,10,56,-3,1038,NULL,37
312,"2017-01-14",1,7,14,3,"Winter",0,NULL,4,2,8,61,-3,1038,NULL,12
313,"2017-01-14",1,7,14,4,"Winter",0,NULL,3,1,9,68,-2,1038,NULL,4
314,"2017-01-14",1,7,14,5,"Winter",0,NULL,3,0,13,70,-2,1038,NULL,5
315,"2017-01-14",1,7,14,6,"Winter",0,NULL,3,0,11,62,-4,1038,NULL,21
316,"2017-01-14",1,7,14,7,"Winter",0,NULL,2,2,2,64,-4,1038,NULL,44
317,"2017-01-14",1,7,14,8,"Winter",0,NULL,2,1,4,69,-3,1038,NULL,75
318,"2017-01-14",1,7,14,9,"Winter",0,NULL,2,0,7,74,-2,1038,NULL,125
319,"2017-01-14",1,7,14,10,"Winter",0,NULL,2,-1,10,83,-1,1038,NULL,144
320,"2017-01-14",1,7,14,11,"Winter",0,NULL,1,-3,13,88,-1,1036,NULL,175
321,"2017-01-14",1,7,14,12,"Winter",0,NULL,1,-2,10,90,-1,1035,NULL,135
322,"2017-01-14",1,7,14,13,"Winter",0,NULL,2,1,2,96,1,1033,NULL,103
323,"2017-01-14",1,7,14,14,"Winter",0,NULL,2,0,7,92,1,1032,NULL,145
324,"2017-01-14",1,7,14,15,"Winter",0,NULL,2,0,7,93,1,1031,NULL,202
325,"2017-01-14",1,7,14,16,"Winter",0,NULL,2,-1,10,93,1,1031,NULL,113
326,"2017-01-14",1,7,14,17,"Winter",0,NULL,2,-1,9,93,1,1030,NULL,76
327,"2017-01-14",1,7,14,18,"Winter",0,NULL,2,0,8,93,1,1030,NULL,63
328,"2017-01-14",1,7,14,19,"Winter",0,NULL,2,0,6,93,1,1029,NULL,51
329,"2017-01-14",1,7,14,20,"Winter",0,NULL,2,1,2,93,1,1029,NULL,42
330,"2017-01-14",1,7,14,21,"Winter",0,NULL,2,0,7,93,1,1027,NULL,54
331,"2017-01-14",1,7,14,22,"Winter",0,NULL,2,-1,12,98,2,1028,NULL,57
332,"2017-01-14",1,7,14,23,"Winter",0,NULL,2,0,7,95,1,1027,NULL,62
333,"2017-01-15",1,1,15,0,"Winter",0,NULL,3,2,2,89,1,1026,NULL,52
334,"2017-01-15",1,1,15,1,"Winter",0,NULL,3,1,5,91,2,1026,NULL,35
335,"2017-01-15",1,1,15,2,"Winter",0,NULL,3,0,12,93,2,1026,NULL,22
336,"2017-01-15",1,1,15,3,"Winter",0,NULL,3,0,10,93,2,1026,NULL,13
337,"2017-01-15",1,1,15,4,"Winter",0,NULL,3,0,12,93,2,1027,NULL,6
338,"2017-01-15",1,1,15,5,"Winter",0,NULL,3,1,7,87,1,1027,NULL,7
339,"2017-01-15",1,1,15,6,"Winter",0,NULL,3,0,11,87,1,1028,NULL,15
340,"2017-01-15",1,1,15,7,"Winter",0,NULL,3,0,13,87,1,1029,NULL,38
341,"2017-01-15",1,1,15,8,"Winter",0,NULL,4,1,13,82,1,1030,NULL,94
342,"2017-01-15",1,1,15,9,"Winter",0,NULL,5,3,12,71,0,1030,NULL,202
343,"2017-01-15",1,1,15,10,"Winter",0,NULL,7,4,15,46,-4,1030,NULL,351
344,"2017-01-15",1,1,15,11,"Winter",0,NULL,8,5,16,38,-6,1029,NULL,405
345,"2017-01-15",1,1,15,12,"Winter",0,NULL,8,5,15,34,-7,1028,NULL,519
346,"2017-01-15",1,1,15,13,"Winter",0,NULL,9,7,10,30,-8,1027,NULL,643
347,"2017-01-15",1,1,15,14,"Winter",0,NULL,9,8,8,29,-8,1027,NULL,577
348,"2017-01-15",1,1,15,15,"Winter",0,NULL,8,7,8,32,-7,1028,NULL,615
349,"2017-01-15",1,1,15,16,"Winter",0,NULL,8,6,9,34,-7,1028,NULL,521
350,"2017-01-15",1,1,15,17,"Winter",0,NULL,7,5,10,38,-6,1029,NULL,351
351,"2017-01-15",1,1,15,18,"Winter",0,NULL,6,4,9,49,-4,1029,NULL,260
352,"2017-01-15",1,1,15,19,"Winter",0,NULL,6,4,8,51,-4,1029,NULL,166
353,"2017-01-15",1,1,15,20,"Winter",0,NULL,5,4,6,56,-3,1030,NULL,164
354,"2017-01-15",1,1,15,21,"Winter",0,NULL,5,4,6,61,-2,1030,NULL,130
355,"2017-01-15",1,1,15,22,"Winter",0,NULL,4,4,3,61,-3,1030,NULL,95
356,"2017-01-15",1,1,15,23,"Winter",0,NULL,4,3,5,64,-2,1030,NULL,67
357,"2017-01-16",1,2,16,0,"Winter",0,"Martin Luther King Jr. Day",5,4,2,60,-3,1030,NULL,43
358,"2017-01-16",1,2,16,1,"Winter",0,"Martin Luther King Jr. Day",5,3,5,63,-2,1030,NULL,26
359,"2017-01-16",1,2,16,2,"Winter",0,"Martin Luther King Jr. Day",4,1,11,67,-2,1031,NULL,9
360,"2017-01-16",1,2,16,3,"Winter",0,"Martin Luther King Jr. Day",4,2,8,63,-3,1031,NULL,13
361,"2017-01-16",1,2,16,4,"Winter",0,"Martin Luther King Jr. Day",4,2,9,61,-3,1031,NULL,4
362,"2017-01-16",1,2,16,5,"Winter",0,"Martin Luther King Jr. Day",3,1,8,64,-3,1031,NULL,14
363,"2017-01-16",1,2,16,6,"Winter",0,"Martin Luther King Jr. Day",3,2,2,65,-3,1031,NULL,40
364,"2017-01-16",1,2,16,7,"Winter",0,"Martin Luther King Jr. Day",3,3,0,70,-2,1032,NULL,111
365,"2017-01-16",1,2,16,8,"Winter",0,"Martin Luther King Jr. Day",4,3,6,66,-2,1032,NULL,200
366,"2017-01-16",1,2,16,9,"Winter",0,"Martin Luther King Jr. Day",4,3,6,65,-2,1032,NULL,220
367,"2017-01-16",1,2,16,10,"Winter",0,"Martin Luther King Jr. Day",5,4,7,60,-2,1032,NULL,243
368,"2017-01-16",1,2,16,11,"Winter",0,"Martin Luther King Jr. Day",6,3,12,57,-2,1031,NULL,330
369,"2017-01-16",1,2,16,12,"Winter",0,"Martin Luther King Jr. Day",6,3,14,59,-1,1030,NULL,377
370,"2017-01-16",1,2,16,13,"Winter",0,"Martin Luther King Jr. Day",7,4,13,61,0,1029,NULL,345
371,"2017-01-16",1,2,16,14,"Winter",0,"Martin Luther King Jr. Day",7,5,12,58,-1,1028,NULL,390
372,"2017-01-16",1,2,16,15,"Winter",0,"Martin Luther King Jr. Day",7,5,13,54,-1,1028,NULL,375
373,"2017-01-16",1,2,16,16,"Winter",0,"Martin Luther King Jr. Day",7,4,15,54,-1,1028,NULL,382
374,"2017-01-16",1,2,16,17,"Winter",0,"Martin Luther King Jr. Day",7,5,10,64,1,1028,NULL,375
375,"2017-01-16",1,2,16,18,"Winter",0,"Martin Luther King Jr. Day",6,4,10,67,1,1027,NULL,341
376,"2017-01-16",1,2,16,19,"Winter",0,"Martin Luther King Jr. Day",6,4,9,71,1,1027,NULL,222
377,"2017-01-16",1,2,16,20,"Winter",0,"Martin Luther King Jr. Day",6,4,10,71,1,1027,NULL,177
378,"2017-01-16",1,2,16,21,"Winter",0,"Martin Luther King Jr. Day",6,4,11,71,1,1027,NULL,119
379,"2017-01-16",1,2,16,22,"Winter",0,"Martin Luther King Jr. Day",6,4,11,74,2,1026,NULL,103
380,"2017-01-16",1,2,16,23,"Winter",0,"Martin Luther King Jr. Day",5,3,9,83,3,1026,NULL,26
381,"2017-01-17",1,3,17,0,"Winter",1,NULL,5,3,9,90,3,1026,NULL,16
382,"2017-01-17",1,3,17,1,"Winter",1,NULL,5,4,6,93,4,1024,NULL,8
383,"2017-01-17",1,3,17,2,"Winter",1,NULL,5,4,6,93,4,1024,NULL,7
384,"2017-01-17",1,3,17,4,"Winter",1,NULL,5,4,5,93,4,1023,NULL,9
385,"2017-01-17",1,3,17,5,"Winter",1,NULL,5,5,1,93,4,1022,NULL,66
386,"2017-01-17",1,3,17,6,"Winter",1,NULL,6,6,0,88,4,1022,NULL,228
387,"2017-01-17",1,3,17,7,"Winter",1,NULL,6,5,4,87,4,1022,NULL,552
388,"2017-01-17",1,3,17,8,"Winter",1,NULL,6,5,6,92,5,1022,NULL,870
389,"2017-01-17",1,3,17,9,"Winter",1,NULL,6,4,8,93,5,1022,NULL,283
390,"2017-01-17",1,3,17,10,"Winter",1,NULL,6,4,9,93,5,1021,NULL,56
391,"2017-01-17",1,3,17,11,"Winter",1,NULL,8,5,14,93,7,1019,NULL,139
392,"2017-01-17",1,3,17,12,"Winter",1,NULL,8,5,19,93,7,1018,NULL,190
393,"2017-01-17",1,3,17,13,"Winter",1,NULL,8,6,15,93,7,1017,NULL,153
394,"2017-01-17",1,3,17,14,"Winter",1,NULL,8,7,7,98,8,1017,NULL,81
395,"2017-01-17",1,3,17,15,"Winter",1,NULL,9,6,12,98,8,1016,NULL,115
396,"2017-01-17",1,3,17,16,"Winter",1,NULL,9,8,9,100,9,1015,NULL,339
397,"2017-01-17",1,3,17,17,"Winter",1,NULL,10,9,9,94,9,1014,NULL,712
398,"2017-01-17",1,3,17,18,"Winter",1,NULL,10,9,10,100,10,1014,NULL,685
399,"2017-01-17",1,3,17,19,"Winter",1,NULL,10,10,3,97,10,1014,NULL,420
400,"2017-01-17",1,3,17,20,"Winter",1,NULL,10,9,3,100,10,1013,NULL,300
401,"2017-01-17",1,3,17,21,"Winter",1,NULL,11,11,7,100,11,1013,NULL,188
402,"2017-01-17",1,3,17,22,"Winter",1,NULL,8,7,7,100,8,1013,NULL,100
403,"2017-01-17",1,3,17,23,"Winter",1,NULL,8,7,9,100,8,1012,NULL,57
404,"2017-01-18",1,4,18,0,"Winter",1,NULL,8,6,9,100,8,1011,NULL,16
405,"2017-01-18",1,4,18,1,"Winter",1,NULL,8,6,12,100,8,1011,NULL,8
406,"2017-01-18",1,4,18,2,"Winter",1,NULL,8,6,10,100,8,1012,NULL,6
407,"2017-01-18",1,4,18,3,"Winter",1,NULL,8,7,8,100,8,1012,NULL,6
408,"2017-01-18",1,4,18,4,"Winter",1,NULL,8,7,6,100,8,1012,NULL,4
409,"2017-01-18",1,4,18,5,"Winter",1,NULL,8,7,6,100,8,1012,NULL,58
410,"2017-01-18",1,4,18,6,"Winter",1,NULL,8,7,3,100,8,1012,NULL,211
411,"2017-01-18",1,4,18,7,"Winter",1,NULL,8,7,5,100,8,1012,NULL,561
412,"2017-01-18",1,4,18,8,"Winter",1,NULL,10,10,18,85,7,1013,NULL,923
413,"2017-01-18",1,4,18,9,"Winter",1,NULL,11,11,22,75,7,1013,NULL,421
414,"2017-01-18",1,4,18,10,"Winter",1,NULL,13,13,20,66,7,1014,NULL,250
415,"2017-01-18",1,4,18,11,"Winter",1,NULL,15,15,27,57,6,1013,NULL,267
416,"2017-01-18",1,4,18,12,"Winter",1,NULL,16,16,29,50,5,1013,NULL,365
417,"2017-01-18",1,4,18,13,"Winter",1,NULL,15,15,29,50,4,1014,NULL,328
418,"2017-01-18",1,4,18,14,"Winter",1,NULL,15,15,29,49,4,1014,NULL,287
419,"2017-01-18",1,4,18,15,"Winter",1,NULL,14,14,24,48,3,1015,NULL,350
420,"2017-01-18",1,4,18,16,"Winter",1,NULL,13,13,23,50,3,1016,NULL,475
421,"2017-01-18",1,4,18,17,"Winter",1,NULL,12,12,24,56,3,1017,NULL,869
422,"2017-01-18",1,4,18,18,"Winter",1,NULL,10,9,24,58,2,1017,NULL,737
423,"2017-01-18",1,4,18,19,"Winter",1,NULL,9,6,22,60,2,1018,NULL,481
424,"2017-01-18",1,4,18,20,"Winter",1,NULL,9,6,22,62,2,1018,NULL,307
425,"2017-01-18",1,4,18,21,"Winter",1,NULL,9,6,23,62,2,1018,NULL,225
426,"2017-01-18",1,4,18,22,"Winter",1,NULL,9,6,20,62,2,1018,NULL,129
427,"2017-01-18",1,4,18,23,"Winter",1,NULL,9,7,17,62,2,1018,NULL,61
428,"2017-01-19",1,5,19,0,"Winter",1,NULL,9,7,13,64,2,1018,NULL,34
429,"2017-01-19",1,5,19,1,"Winter",1,NULL,8,6,11,66,2,1018,NULL,14
430,"2017-01-19",1,5,19,2,"Winter",1,NULL,8,6,11,66,2,1018,NULL,10
431,"2017-01-19",1,5,19,4,"Winter",1,NULL,6,3,15,76,2,1018,NULL,5
432,"2017-01-19",1,5,19,5,"Winter",1,NULL,6,3,14,76,2,1018,NULL,49
433,"2017-01-19",1,5,19,6,"Winter",1,NULL,8,5,10,72,3,1019,NULL,166
434,"2017-01-19",1,5,19,7,"Winter",1,NULL,8,6,11,71,3,1019,NULL,462
435,"2017-01-19",1,5,19,8,"Winter",1,NULL,9,6,15,68,3,1019,NULL,731
436,"2017-01-19",1,5,19,9,"Winter",1,NULL,9,6,18,66,3,1019,NULL,432
437,"2017-01-19",1,5,19,10,"Winter",1,NULL,10,7,20,64,3,1019,NULL,248
438,"2017-01-19",1,5,19,11,"Winter",1,NULL,10,9,10,62,3,1018,NULL,290
439,"2017-01-19",1,5,19,12,"Winter",1,NULL,11,11,8,59,3,1018,NULL,399
440,"2017-01-19",1,5,19,13,"Winter",1,NULL,11,11,9,58,3,1017,NULL,369
441,"2017-01-19",1,5,19,14,"Winter",1,NULL,11,11,9,58,3,1016,NULL,363
442,"2017-01-19",1,5,19,15,"Winter",1,NULL,11,11,8,58,3,1016,NULL,461
443,"2017-01-19",1,5,19,16,"Winter",1,NULL,10,8,10,63,3,1016,NULL,524
444,"2017-01-19",1,5,19,17,"Winter",1,NULL,9,8,8,66,3,1016,NULL,793
445,"2017-01-19",1,5,19,18,"Winter",1,NULL,8,7,7,69,3,1016,NULL,707
446,"2017-01-19",1,5,19,19,"Winter",1,NULL,7,6,8,77,4,1017,NULL,469
447,"2017-01-19",1,5,19,20,"Winter",1,NULL,6,5,7,85,4,1017,NULL,295
448,"2017-01-19",1,5,19,21,"Winter",1,NULL,6,6,2,83,3,1016,NULL,271
449,"2017-01-19",1,5,19,22,"Winter",1,NULL,5,5,0,88,4,1017,NULL,191
450,"2017-01-19",1,5,19,23,"Winter",1,NULL,4,4,4,93,3,1016,NULL,93
451,"2017-01-20",1,6,20,0,"Winter",0,"Inauguration Day***",4,4,3,93,3,1016,NULL,79
452,"2017-01-20",1,6,20,1,"Winter",0,"Inauguration Day***",4,4,0,93,3,1016,NULL,52
453,"2017-01-20",1,6,20,2,"Winter",0,"Inauguration Day***",5,5,0,93,4,1016,NULL,31
454,"2017-01-20",1,6,20,3,"Winter",0,"Inauguration Day***",4,3,4,93,3,1015,NULL,19
455,"2017-01-20",1,6,20,4,"Winter",0,"Inauguration Day***",4,2,8,93,3,1015,NULL,18
456,"2017-01-20",1,6,20,5,"Winter",0,"Inauguration Day***",4,3,7,93,3,1015,NULL,59
457,"2017-01-20",1,6,20,6,"Winter",0,"Inauguration Day***",5,5,1,88,3,1014,NULL,95
458,"2017-01-20",1,6,20,7,"Winter",0,"Inauguration Day***",6,6,0,83,3,1015,NULL,178
459,"2017-01-20",1,6,20,8,"Winter",0,"Inauguration Day***",6,6,0,81,3,1015,NULL,282
460,"2017-01-20",1,6,20,9,"Winter",0,"Inauguration Day***",7,7,0,81,4,1015,NULL,269
461,"2017-01-20",1,6,20,10,"Winter",0,"Inauguration Day***",8,8,0,77,4,1014,NULL,361
462,"2017-01-20",1,6,20,11,"Winter",0,"Inauguration Day***",9,8,4,76,5,1013,NULL,409
463,"2017-01-20",1,6,20,12,"Winter",0,"Inauguration Day***",9,7,11,80,6,1012,NULL,392
464,"2017-01-20",1,6,20,13,"Winter",0,"Inauguration Day***",8,5,15,88,6,1012,NULL,443
465,"2017-01-20",1,6,20,14,"Winter",0,"Inauguration Day***",9,7,11,89,7,1011,NULL,418
466,"2017-01-20",1,6,20,15,"Winter",0,"Inauguration Day***",9,7,11,87,7,1011,NULL,357
467,"2017-01-20",1,6,20,16,"Winter",0,"Inauguration Day***",9,8,9,87,7,1011,NULL,409
468,"2017-01-20",1,6,20,17,"Winter",0,"Inauguration Day***",9,8,6,92,8,1012,NULL,399
469,"2017-01-20",1,6,20,18,"Winter",0,"Inauguration Day***",9,8,6,94,8,1012,NULL,336
470,"2017-01-20",1,6,20,19,"Winter",0,"Inauguration Day***",8,7,6,98,8,1012,NULL,291
471,"2017-01-20",1,6,20,20,"Winter",0,"Inauguration Day***",9,7,10,94,8,1013,NULL,232
472,"2017-01-20",1,6,20,21,"Winter",0,"Inauguration Day***",8,7,9,98,8,1013,NULL,177
473,"2017-01-20",1,6,20,22,"Winter",0,"Inauguration Day***",8,6,11,100,8,1013,NULL,139
474,"2017-01-20",1,6,20,23,"Winter",0,"Inauguration Day***",8,7,9,100,8,1013,NULL,121
475,"2017-01-21",1,7,21,0,"Winter",0,NULL,8,6,8,100,8,1012,NULL,97
476,"2017-01-21",1,7,21,1,"Winter",0,NULL,8,6,9,100,8,1013,NULL,62
477,"2017-01-21",1,7,21,2,"Winter",0,NULL,9,7,10,97,8,1013,NULL,36
478,"2017-01-21",1,7,21,3,"Winter",0,NULL,9,8,10,98,9,1013,NULL,9
479,"2017-01-21",1,7,21,4,"Winter",0,NULL,9,8,7,96,8,1012,NULL,8
480,"2017-01-21",1,7,21,5,"Winter",0,NULL,9,8,7,99,9,1013,NULL,20
481,"2017-01-21",1,7,21,6,"Winter",0,NULL,9,8,6,100,9,1013,NULL,49
482,"2017-01-21",1,7,21,7,"Winter",0,NULL,9,8,7,95,8,1013,NULL,159
483,"2017-01-21",1,7,21,8,"Winter",0,NULL,9,8,8,96,8,1012,NULL,533
484,"2017-01-21",1,7,21,9,"Winter",0,NULL,9,7,12,98,9,1013,NULL,834
485,"2017-01-21",1,7,21,10,"Winter",0,NULL,9,7,12,100,9,1012,NULL,660
486,"2017-01-21",1,7,21,11,"Winter",0,NULL,9,7,11,100,9,1012,NULL,527
487,"2017-01-21",1,7,21,12,"Winter",0,NULL,9,8,10,100,9,1011,NULL,588
488,"2017-01-21",1,7,21,13,"Winter",0,NULL,10,9,9,96,9,1010,NULL,549
489,"2017-01-21",1,7,21,14,"Winter",0,NULL,9,8,9,98,9,1010,NULL,713
490,"2017-01-21",1,7,21,15,"Winter",0,NULL,9,7,10,100,9,1010,NULL,817
491,"2017-01-21",1,7,21,16,"Winter",0,NULL,10,9,9,96,9,1009,NULL,774
492,"2017-01-21",1,7,21,17,"Winter",0,NULL,10,9,8,94,9,1009,NULL,525
493,"2017-01-21",1,7,21,18,"Winter",0,NULL,9,8,6,98,9,1009,NULL,353
494,"2017-01-21",1,7,21,19,"Winter",0,NULL,9,8,6,100,9,1009,NULL,241
495,"2017-01-21",1,7,21,20,"Winter",0,NULL,9,9,0,100,9,1009,NULL,188
496,"2017-01-21",1,7,21,21,"Winter",0,NULL,9,8,7,100,9,1009,NULL,158
497,"2017-01-21",1,7,21,22,"Winter",0,NULL,9,8,8,100,9,1008,NULL,140
498,"2017-01-21",1,7,21,23,"Winter",0,NULL,9,8,9,100,9,1008,NULL,117
499,"2017-01-22",1,1,22,0,"Winter",0,NULL,8,6,10,100,8,1007,NULL,97
500,"2017-01-22",1,1,22,1,"Winter",0,NULL,8,6,12,100,8,1006,NULL,78
501,"2017-01-22",1,1,22,2,"Winter",0,NULL,8,6,13,100,8,1006,NULL,40
502,"2017-01-22",1,1,22,3,"Winter",0,NULL,8,6,9,100,8,1005,NULL,17
503,"2017-01-22",1,1,22,4,"Winter",0,NULL,8,6,9,100,8,1005,NULL,4
504,"2017-01-22",1,1,22,5,"Winter",0,NULL,8,7,10,100,8,1005,NULL,4
505,"2017-01-22",1,1,22,6,"Winter",0,NULL,8,6,13,100,8,1005,NULL,12
506,"2017-01-22",1,1,22,7,"Winter",0,NULL,8,6,11,98,8,1005,NULL,40
507,"2017-01-22",1,1,22,8,"Winter",0,NULL,9,6,16,99,9,1005,NULL,96
508,"2017-01-22",1,1,22,9,"Winter",0,NULL,10,8,10,96,9,1006,NULL,221
509,"2017-01-22",1,1,22,10,"Winter",0,NULL,10,8,11,94,9,1006,NULL,344
510,"2017-01-22",1,1,22,11,"Winter",0,NULL,10,8,15,94,9,1005,NULL,450
511,"2017-01-22",1,1,22,12,"Winter",0,NULL,10,8,12,94,9,1003,NULL,537
512,"2017-01-22",1,1,22,13,"Winter",0,NULL,10,8,11,94,9,1002,NULL,555
513,"2017-01-22",1,1,22,14,"Winter",0,NULL,10,9,13,94,9,1002,NULL,447
514,"2017-01-22",1,1,22,15,"Winter",0,NULL,11,10,8,100,11,1004,NULL,153
515,"2017-01-22",1,1,22,16,"Winter",0,NULL,10,9,12,100,10,1003,NULL,229
516,"2017-01-22",1,1,22,17,"Winter",0,NULL,10,8,13,100,10,1003,NULL,199
517,"2017-01-22",1,1,22,18,"Winter",0,NULL,10,9,17,96,10,1003,NULL,155
518,"2017-01-22",1,1,22,19,"Winter",0,NULL,10,8,19,94,9,1003,NULL,140
519,"2017-01-22",1,1,22,20,"Winter",0,NULL,10,8,19,99,10,1003,NULL,77
520,"2017-01-22",1,1,22,21,"Winter",0,NULL,10,8,19,98,10,1003,NULL,78
521,"2017-01-22",1,1,22,22,"Winter",0,NULL,10,8,19,94,9,1003,NULL,69
522,"2017-01-22",1,1,22,23,"Winter",0,NULL,10,8,20,94,9,1003,NULL,24
523,"2017-01-23",1,2,23,0,"Winter",1,NULL,10,7,20,94,9,1002,NULL,19
524,"2017-01-23",1,2,23,1,"Winter",1,NULL,10,7,24,94,9,1002,NULL,7
525,"2017-01-23",1,2,23,2,"Winter",1,NULL,10,6,32,94,9,1001,NULL,4
526,"2017-01-23",1,2,23,3,"Winter",1,NULL,9,5,36,94,8,1001,NULL,4
527,"2017-01-23",1,2,23,4,"Winter",1,NULL,8,4,32,100,8,1000,NULL,3
528,"2017-01-23",1,2,23,5,"Winter",1,NULL,8,3,41,100,8,999,NULL,38
529,"2017-01-23",1,2,23,6,"Winter",1,NULL,8,4,37,95,7,998,NULL,124
530,"2017-01-23",1,2,23,7,"Winter",1,NULL,8,3,38,93,7,998,NULL,220
531,"2017-01-23",1,2,23,8,"Winter",1,NULL,8,3,43,93,7,998,NULL,287
532,"2017-01-23",1,2,23,9,"Winter",1,NULL,8,3,45,93,7,997,NULL,141
533,"2017-01-23",1,2,23,10,"Winter",1,NULL,7,2,50,90,6,997,NULL,56
534,"2017-01-23",1,2,23,11,"Winter",1,NULL,7,2,46,91,6,996,NULL,54
535,"2017-01-23",1,2,23,12,"Winter",1,NULL,6,1,44,92,5,995,NULL,57
536,"2017-01-23",1,2,23,13,"Winter",1,NULL,6,1,35,93,5,996,NULL,40
537,"2017-01-23",1,2,23,14,"Winter",1,NULL,6,1,31,90,5,997,NULL,43
538,"2017-01-23",1,2,23,15,"Winter",1,NULL,6,1,32,87,4,998,NULL,88
539,"2017-01-23",1,2,23,16,"Winter",1,NULL,6,1,31,88,4,998,NULL,173
540,"2017-01-23",1,2,23,17,"Winter",1,NULL,5,0,32,93,4,998,NULL,450
541,"2017-01-23",1,2,23,18,"Winter",1,NULL,5,0,34,90,4,998,NULL,427
542,"2017-01-23",1,2,23,19,"Winter",1,NULL,5,0,35,87,3,998,NULL,272
543,"2017-01-23",1,2,23,20,"Winter",1,NULL,5,-1,35,90,3,998,NULL,174
544,"2017-01-23",1,2,23,21,"Winter",1,NULL,4,-1,28,91,3,998,NULL,125
545,"2017-01-23",1,2,23,22,"Winter",1,NULL,4,-1,28,93,3,997,NULL,70
546,"2017-01-23",1,2,23,23,"Winter",1,NULL,4,-1,24,93,3,998,NULL,29
547,"2017-01-24",1,3,24,0,"Winter",1,NULL,4,-1,23,93,3,997,NULL,13
548,"2017-01-24",1,3,24,1,"Winter",1,NULL,4,-1,26,94,3,997,NULL,10
549,"2017-01-24",1,3,24,2,"Winter",1,NULL,4,-1,24,97,3,997,NULL,2
550,"2017-01-24",1,3,24,4,"Winter",1,NULL,4,-1,27,93,3,997,NULL,5
551,"2017-01-24",1,3,24,5,"Winter",1,NULL,4,-1,24,93,3,998,NULL,56
552,"2017-01-24",1,3,24,6,"Winter",1,NULL,4,-1,26,93,3,998,NULL,223
553,"2017-01-24",1,3,24,7,"Winter",1,NULL,4,-1,29,89,2,999,NULL,606
554,"2017-01-24",1,3,24,8,"Winter",1,NULL,5,0,27,87,3,999,NULL,951
555,"2017-01-24",1,3,24,9,"Winter",1,NULL,5,1,26,84,3,999,NULL,427
556,"2017-01-24",1,3,24,10,"Winter",1,NULL,7,4,23,75,3,1000,NULL,218
557,"2017-01-24",1,3,24,11,"Winter",1,NULL,8,4,25,67,2,999,NULL,241
558,"2017-01-24",1,3,24,12,"Winter",1,NULL,9,5,32,64,2,999,NULL,253
559,"2017-01-24",1,3,24,13,"Winter",1,NULL,9,6,29,62,2,999,NULL,268
560,"2017-01-24",1,3,24,14,"Winter",1,NULL,8,5,30,64,2,1000,NULL,224
